winner_agreement,tolerance_jaccard,worst_regret_gap,certificate_sup_norm_gap,probes_adaptive,probes_full,time_adaptive,time_full,m,geometry,replication,theta
1,1.0,0.0,0.4753711604636308,6,26,0.0002740419586189091,0.0004344580229371786,4,disconnected,48,0.7
1,1.0,0.0,0.4753711604636308,6,26,0.00027070799842476845,0.00042929104529321194,4,disconnected,48,0.9
1,1.0,0.0,0.36891565315049535,6,26,0.0002539160195738077,0.0004224999574944377,4,disconnected,49,0.3
1,1.0,0.0,0.36891565315049535,6,26,0.00025224999990314245,0.00040379096753895283,4,disconnected,49,0.5
1,1.0,0.0,0.36891565315049535,6,26,0.00024387502344325185,0.0003947910154238343,4,disconnected,49,0.6
1,1.0,0.0,0.36891565315049535,6,26,0.0002465840079821646,0.0003975830040872097,4,disconnected,49,0.7
1,1.0,0.0,0.36891565315049535,6,26,0.0002449579769745469,0.00044770800741389394,4,disconnected,49,0.9
0,0.0,0.16152848208158843,0.5710064615888983,7,57,0.00040558294858783484,0.0010991250164806843,5,linear,0,0.3
0,0.0,0.16152848208158843,0.5710064615888983,7,57,0.00038245797622948885,0.001011707994621247,5,linear,0,0.5
0,0.0,0.16152848208158843,0.5710064615888983,7,57,0.00038287503411993384,0.0010144159896299243,5,linear,0,0.6
0,0.0,0.16152848208158843,0.5710064615888983,7,57,0.0003975830040872097,0.0010056670289486647,5,linear,0,0.7
0,0.0,0.16152848208158843,0.5710064615888983,7,57,0.0003784580039791763,0.0010144159896299243,5,linear,0,0.9
0,0.0,0.20141009684103606,0.5987974447357967,7,57,0.0003881250158883631,0.0010590830352157354,5,linear,1,0.3
0,0.0,0.20141009684103606,0.5987974447357967,7,57,0.0003844169550575316,0.0010131669696420431,5,linear,1,0.5
0,0.0,0.20141009684103606,0.5987974447357967,7,57,0.00038899999344721437,0.0010141250095330179,5,linear,1,0.6
0,0.0,0.20141009684103606,0.5987974447357967,7,57,0.0003860840224660933,0.0009922079625539482,5,linear,1,0.7
0,0.0,0.20141009684103606,0.5987974447357967,7,57,0.000390583008993417,0.0010503340163268149,5,linear,1,0.9
0,0.0,0.016866641866715826,0.6434255101683167,7,57,0.0004190829931758344,0.0010416669538244605,5,linear,2,0.3
0,0.0,0.016866641866715826,0.6434255101683167,7,57,0.0003892499953508377,0.001008707971777767,5,linear,2,0.5
0,0.0,0.016866641866715826,0.6434255101683167,7,57,0.00038958300137892365,0.001023625023663044,5,linear,2,0.6
0,0.0,0.016866641866715826,0.6434255101683167,7,57,0.00038104201667010784,0.0009988750098273158,5,linear,2,0.7
0,0.0,0.016866641866715826,0.6434255101683167,7,57,0.00038308301009237766,0.0009979159804061055,5,linear,2,0.9
0,0.0,0.16076658008983424,0.6374968280306386,7,57,0.0003997919848188758,0.0010443750070407987,5,linear,3,0.3
0,0.0,0.16076658008983424,0.6374968280306386,7,57,0.0003972090198658407,0.0010291669750586152,5,linear,3,0.5
0,0.0,0.16076658008983424,0.6374968280306386,7,57,0.00038733298424631357,0.0010150410234928131,5,linear,3,0.6
0,0.0,0.16076658008983424,0.6374968280306386,7,57,0.00040058401646092534,0.0009972910047508776,5,linear,3,0.7
0,0.0,0.16076658008983424,0.6374968280306386,7,57,0.00038354203570634127,0.000996542046777904,5,linear,3,0.9
0,0.0,0.10193475574404631,0.610112538941695,7,57,0.00039729196578264236,0.0010447080130688846,5,linear,4,0.3
0,0.0,0.10193475574404631,0.610112538941695,7,57,0.0003892499953508377,0.0010406250366941094,5,linear,4,0.5
0,0.0,0.10193475574404631,0.610112538941695,7,57,0.0003874999820254743,0.0010049170232377946,5,linear,4,0.6
0,0.0,0.10193475574404631,0.610112538941695,7,57,0.0003862499725073576,0.0010073750163428485,5,linear,4,0.7
0,0.0,0.10193475574404631,0.610112538941695,7,57,0.0003987079835496843,0.0010282080038450658,5,linear,4,0.9
0,0.0,0.05865260180964871,0.5996666197419586,7,57,0.00039533397648483515,0.0010512080043554306,5,linear,5,0.3
0,0.0,0.05865260180964871,0.5996666197419586,7,57,0.00039195799035951495,0.001011999964248389,5,linear,5,0.5
0,0.0,0.05865260180964871,0.5996666197419586,7,57,0.00039845803985372186,0.0010458750184625387,5,linear,5,0.6
0,0.0,0.05865260180964871,0.5996666197419586,7,57,0.0003923329641111195,0.0010117500205524266,5,linear,5,0.7
0,0.0,0.05865260180964871,0.5996666197419586,7,57,0.0003868339699693024,0.0010212920024059713,5,linear,5,0.9
0,0.0,0.0662145454244496,0.6363824636314149,7,57,0.0003893749671988189,0.0010545419645495713,5,linear,6,0.3
0,0.0,0.0662145454244496,0.6363824636314149,7,57,0.0004023750079795718,0.0010242499993182719,5,linear,6,0.5
0,0.0,0.0662145454244496,0.6363824636314149,7,57,0.00038520904490724206,0.001005500031169504,5,linear,6,0.6
0,0.0,0.0662145454244496,0.6363824636314149,7,57,0.00038104195846244693,0.0009957500151358545,5,linear,6,0.7
0,0.0,0.0662145454244496,0.6363824636314149,7,57,0.0003778750542551279,0.0009962920448742807,5,linear,6,0.9
0,0.0,0.16055588177550295,0.6125602614068305,7,57,0.00039779103826731443,0.0010767079656943679,5,linear,7,0.3
0,0.0,0.16055588177550295,0.6125602614068305,7,57,0.0003861670265905559,0.0010317499982193112,5,linear,7,0.5
0,0.0,0.16055588177550295,0.6125602614068305,7,57,0.00038124999264255166,0.0010045829694718122,5,linear,7,0.6
0,0.0,0.16055588177550295,0.6125602614068305,7,57,0.0003815829986706376,0.0010217910166829824,5,linear,7,0.7
0,0.0,0.16055588177550295,0.6125602614068305,7,57,0.00040920800529420376,0.0010491249850019813,5,linear,7,0.9
0,0.0,0.1066227344830355,0.6172835200528649,7,57,0.0004001659690402448,0.0010473330039530993,5,linear,8,0.3
0,0.0,0.1066227344830355,0.6172835200528649,7,57,0.00038779102033004165,0.001012332970276475,5,linear,8,0.5
0,0.0,0.1066227344830355,0.6172835200528649,7,57,0.0004046669928357005,0.0010548330028541386,5,linear,8,0.6
0,0.0,0.1066227344830355,0.6172835200528649,7,57,0.00039183400804176927,0.0010112079908140004,5,linear,8,0.7
0,0.0,0.1066227344830355,0.6172835200528649,7,57,0.0003879580181092024,0.0010303750168532133,5,linear,8,0.9
0,0.0,0.19257218078433824,0.5914616327897427,7,57,0.00043875002302229404,0.0010886669624596834,5,linear,9,0.3
0,0.0,0.19257218078433824,0.5914616327897427,7,57,0.0003997090389020741,0.001025000005029142,5,linear,9,0.5
0,0.0,0.19257218078433824,0.5914616327897427,7,57,0.0003832500078715384,0.001018500013742596,5,linear,9,0.6
0,0.0,0.19257218078433824,0.5914616327897427,7,57,0.00038279202999547124,0.0009896669653244317,5,linear,9,0.7
0,0.0,0.19257218078433824,0.5914616327897427,7,57,0.0003784580039791763,0.0009793330100364983,5,linear,9,0.9
0,0.0,0.03259086889110241,0.6404633536730564,7,57,0.000403250043746084,0.0010545410332269967,5,linear,10,0.3
0,0.0,0.03259086889110241,0.6404633536730564,7,57,0.0003897499991580844,0.001018207985907793,5,linear,10,0.5
0,0.0,0.03259086889110241,0.6404633536730564,7,57,0.0003863750025629997,0.0010321249719709158,5,linear,10,0.6
0,0.0,0.03259086889110241,0.6404633536730564,7,57,0.00038308301009237766,0.0010397910373285413,5,linear,10,0.7
0,0.0,0.03259086889110241,0.6404633536730564,7,57,0.0003962920163758099,0.00102208397584036,5,linear,10,0.9
1,1.0,0.0,0.6097665524443583,7,57,0.00039612496038898826,0.0010303750168532133,5,linear,11,0.3
1,1.0,0.0,0.6097665524443583,7,57,0.00038166699232533574,0.000993583002127707,5,linear,11,0.5
1,1.0,0.0,0.6097665524443583,7,57,0.0003934999695047736,0.0010193339549005032,5,linear,11,0.6
1,1.0,0.0,0.6097665524443583,7,57,0.0003902500029653311,0.00101275002816692,5,linear,11,0.7
1,1.0,0.0,0.6097665524443583,7,57,0.0003933749976567924,0.0010042090434581041,5,linear,11,0.9
0,0.0,0.14327700022608314,0.6037093280239603,7,57,0.00041641597636044025,0.0010462079662829638,5,linear,12,0.3
0,0.0,0.14327700022608314,0.6037093280239603,7,57,0.00039541698060929775,0.0010089589632116258,5,linear,12,0.5
0,0.0,0.14327700022608314,0.6037093280239603,7,57,0.0003874170361086726,0.00102133397012949,5,linear,12,0.6
0,0.0,0.14327700022608314,0.6037093280239603,7,57,0.00039120903238654137,0.0010259589762426913,5,linear,12,0.7
0,0.0,0.14327700022608314,0.6037093280239603,7,57,0.0003815829986706376,0.0010130839655175805,5,linear,12,0.9
0,0.0,0.18311592786873476,0.5924552915422777,7,57,0.0003992919810116291,0.0010528340353630483,5,linear,13,0.3
0,0.0,0.18311592786873476,0.5924552915422777,7,57,0.00039995898259803653,0.0010334999533370137,5,linear,13,0.5
0,0.0,0.18311592786873476,0.5924552915422777,7,57,0.00038791599217802286,0.001010167005006224,5,linear,13,0.6
0,0.0,0.18311592786873476,0.5924552915422777,7,57,0.0003864159807562828,0.0010157499928027391,5,linear,13,0.7
0,0.0,0.18311592786873476,0.5924552915422777,7,57,0.0003858329728245735,0.0010056669707410038,5,linear,13,0.9
0,0.0,0.12593889472696074,0.5977161441135355,7,57,0.00039183400804176927,0.001029374951031059,5,linear,14,0.3
0,0.0,0.12593889472696074,0.5977161441135355,7,57,0.00038012495497241616,0.0010237499955110252,5,linear,14,0.5
0,0.0,0.12593889472696074,0.5977161441135355,7,57,0.00039879203541204333,0.001026832964271307,5,linear,14,0.6
0,0.0,0.12593889472696074,0.5977161441135355,7,57,0.00038537499494850636,0.001022582990117371,5,linear,14,0.7
0,0.0,0.12593889472696074,0.5977161441135355,7,57,0.0003921249881386757,0.0010089999996125698,5,linear,14,0.9
0,0.0,0.1331076296412541,0.6389173285691682,7,57,0.0004184169811196625,0.001041291980072856,5,linear,15,0.3
0,0.0,0.1331076296412541,0.6389173285691682,7,57,0.0003974169958382845,0.001012084016110748,5,linear,15,0.5
0,0.0,0.1331076296412541,0.6389173285691682,7,57,0.00040204095421358943,0.0010435829753987491,5,linear,15,0.6
0,0.0,0.1331076296412541,0.6389173285691682,7,57,0.0003880409640260041,0.0010060830391012132,5,linear,15,0.7
0,0.0,0.1331076296412541,0.6389173285691682,7,57,0.0003954159910790622,0.0010715000098571181,5,linear,15,0.9
0,0.0,0.11798271066108723,0.5979572709757951,7,57,0.00040662498213350773,0.0010594999766908586,5,linear,16,0.3
0,0.0,0.11798271066108723,0.5979572709757951,7,57,0.0003923330223187804,0.0010102919768542051,5,linear,16,0.5
0,0.0,0.11798271066108723,0.5979572709757951,7,57,0.00038362498162314296,0.0009952079853974283,5,linear,16,0.6
0,0.0,0.11798271066108723,0.5979572709757951,7,57,0.0003876249538734555,0.0009987500379793346,5,linear,16,0.7
0,0.0,0.11798271066108723,0.5979572709757951,7,57,0.0003820419660769403,0.001000374963041395,5,linear,16,0.9
0,0.0,0.02707933824246933,0.616705388075533,7,57,0.00038662500446662307,0.001023166987579316,5,linear,17,0.3
0,0.0,0.02707933824246933,0.616705388075533,7,57,0.00038774998392909765,0.0010496670147404075,5,linear,17,0.5
0,0.0,0.02707933824246933,0.616705388075533,7,57,0.0003940419992431998,0.0010201670229434967,5,linear,17,0.6
0,0.0,0.02707933824246933,0.616705388075533,7,57,0.00038062501698732376,0.001005958009045571,5,linear,17,0.7
0,0.0,0.02707933824246933,0.616705388075533,7,57,0.0003884590114466846,0.000999749987386167,5,linear,17,0.9
0,0.0,0.11934301493077004,0.5766822873156416,7,57,0.0003974579740315676,0.0010475839953869581,5,linear,18,0.3
0,0.0,0.11934301493077004,0.5766822873156416,7,57,0.0003838330158032477,0.001016290974803269,5,linear,18,0.5
0,0.0,0.11934301493077004,0.5766822873156416,7,57,0.00040545902447775006,0.0010132919996976852,5,linear,18,0.6
0,0.0,0.11934301493077004,0.5766822873156416,7,57,0.0003820419660769403,0.0010057920007966459,5,linear,18,0.7
0,0.0,0.11934301493077004,0.5766822873156416,7,57,0.00038654200034216046,0.00102508399868384,5,linear,18,0.9
0,0.0,0.010859816135768696,0.63435672673776,7,57,0.000414084002841264,0.0010497079929336905,5,linear,19,0.3
0,0.0,0.010859816135768696,0.63435672673776,7,57,0.0003949590027332306,0.0010133329778909683,5,linear,19,0.5
0,0.0,0.010859816135768696,0.63435672673776,7,57,0.0003852079971693456,0.0010184159618802369,5,linear,19,0.6
0,0.0,0.010859816135768696,0.63435672673776,7,57,0.00038908299757167697,0.0010501670185476542,5,linear,19,0.7
0,0.0,0.010859816135768696,0.63435672673776,7,57,0.000383333011996001,0.001018957991618663,5,linear,19,0.9
0,0.0,0.11487122626730206,0.5769786428267394,7,57,0.0003911660169251263,0.0010413750424049795,5,linear,20,0.3
0,0.0,0.11487122626730206,0.5769786428267394,7,57,0.0003851669607684016,0.001030542014632374,5,linear,20,0.5
0,0.0,0.11487122626730206,0.5769786428267394,7,57,0.000382959027774632,0.001002957986202091,5,linear,20,0.6
0,0.0,0.11487122626730206,0.5769786428267394,7,57,0.000381499994546175,0.0010227920138277113,5,linear,20,0.7
0,0.0,0.11487122626730206,0.5769786428267394,7,57,0.0003821669961325824,0.000998708012048155,5,linear,20,0.9
0,0.0,0.06314795105281357,0.6376987368596,7,57,0.00038887502159923315,0.0010566250421106815,5,linear,21,0.3
0,0.0,0.06314795105281357,0.6376987368596,7,57,0.00038670800859108567,0.0010136250057257712,5,linear,21,0.5
0,0.0,0.06314795105281357,0.6376987368596,7,57,0.00039979099528864026,0.0010267499601468444,5,linear,21,0.6
0,0.0,0.06314795105281357,0.6376987368596,7,57,0.0003903750330209732,0.001002666016574949,5,linear,21,0.7
0,0.0,0.06314795105281357,0.6376987368596,7,57,0.0003940419992431998,0.0010081660002470016,5,linear,21,0.9
0,0.0,0.12816062878257728,0.5848004727148163,7,57,0.0004112499882467091,0.0010429579997435212,5,linear,22,0.3
0,0.0,0.12816062878257728,0.5848004727148163,7,57,0.0003797499812208116,0.0010105830151587725,5,linear,22,0.5
0,0.0,0.12816062878257728,0.5848004727148163,7,57,0.00038712500827386975,0.0010252919746562839,5,linear,22,0.6
0,0.0,0.12816062878257728,0.5848004727148163,7,57,0.0003826249740086496,0.001004834019113332,5,linear,22,0.7
0,0.0,0.12816062878257728,0.5848004727148163,7,57,0.000378625001758337,0.0010075409663841128,5,linear,22,0.9
0,0.0,0.08136136645627468,0.6521085512201661,7,57,0.0004051250289194286,0.0010741250007413328,5,linear,23,0.3
0,0.0,0.08136136645627468,0.6521085512201661,7,57,0.0003913750406354666,0.001020749972667545,5,linear,23,0.5
0,0.0,0.08136136645627468,0.6521085512201661,7,57,0.0003784580039791763,0.0009904999751597643,5,linear,23,0.6
0,0.0,0.08136136645627468,0.6521085512201661,7,57,0.00040095800068229437,0.001028000027872622,5,linear,23,0.7
0,0.0,0.08136136645627468,0.6521085512201661,7,57,0.0003812090144492686,0.0009893329697661102,5,linear,23,0.9
0,0.0,0.17070901880194866,0.6782664188862659,7,57,0.0004000000189989805,0.0010417919838801026,5,linear,24,0.3
0,0.0,0.17070901880194866,0.6782664188862659,7,57,0.0003910000086762011,0.001009875035379082,5,linear,24,0.5
0,0.0,0.17070901880194866,0.6782664188862659,7,57,0.00039550004294142127,0.0010263330186717212,5,linear,24,0.6
0,0.0,0.17070901880194866,0.6782664188862659,7,57,0.00038358394522219896,0.0010053330333903432,5,linear,24,0.7
0,0.0,0.17070901880194866,0.6782664188862659,7,57,0.0003856249968521297,0.0009987910161726177,5,linear,24,0.9
0,0.0,0.15124058682289265,0.6756715163281647,7,57,0.0004084160318598151,0.0010499579948373139,5,linear,25,0.3
0,0.0,0.15124058682289265,0.6756715163281647,7,57,0.00038829102413728833,0.0010124999680556357,5,linear,25,0.5
0,0.0,0.15124058682289265,0.6756715163281647,7,57,0.0003874580143019557,0.0010282080038450658,5,linear,25,0.6
0,0.0,0.15124058682289265,0.6756715163281647,7,57,0.00038795795990154147,0.0010004580253735185,5,linear,25,0.7
0,0.0,0.15124058682289265,0.6756715163281647,7,57,0.00038833299186080694,0.0010147080174647272,5,linear,25,0.9
0,0.0,0.03416923156115781,0.6514388701070886,7,57,0.00039858301170170307,0.0010444169747643173,5,linear,26,0.3
0,0.0,0.03416923156115781,0.6514388701070886,7,57,0.0003897920250892639,0.0010089580318890512,5,linear,26,0.5
0,0.0,0.03416923156115781,0.6514388701070886,7,57,0.0003855830291286111,0.0010038749896921217,5,linear,26,0.6
0,0.0,0.03416923156115781,0.6514388701070886,7,57,0.000409041007515043,0.0010097919730469584,5,linear,26,0.7
0,0.0,0.03416923156115781,0.6514388701070886,7,57,0.0003837920376099646,0.0010020829504355788,5,linear,26,0.9
0,0.0,0.012111847009041443,0.6195908253133058,7,57,0.00039416697109118104,0.0010499170166440308,5,linear,27,0.3
0,0.0,0.012111847009041443,0.6195908253133058,7,57,0.0003897499991580844,0.0010378750157542527,5,linear,27,0.5
0,0.0,0.012111847009041443,0.6195908253133058,7,57,0.00038345897337421775,0.0010176250361837447,5,linear,27,0.6
0,0.0,0.012111847009041443,0.6195908253133058,7,57,0.0003801669809035957,0.001008042017929256,5,linear,27,0.7
0,0.0,0.012111847009041443,0.6195908253133058,7,57,0.00038108404260128736,0.001001583004835993,5,linear,27,0.9
0,0.0,0.05869369638238253,0.5830643575657343,7,57,0.0003814590163528919,0.0010289580095559359,5,linear,28,0.3
0,0.0,0.05869369638238253,0.5830643575657343,7,57,0.00038762501208111644,0.0009919579606503248,5,linear,28,0.5
0,0.0,0.05869369638238253,0.5830643575657343,7,57,0.00039129104698076844,0.0010479159536771476,5,linear,28,0.6
0,0.0,0.05869369638238253,0.5830643575657343,7,57,0.0003845419851131737,0.001008375023957342,5,linear,28,0.7
0,0.0,0.05869369638238253,0.5830643575657343,7,57,0.00038658402627334,0.0010248749749734998,5,linear,28,0.9
0,0.0,0.0656414371736368,0.5852372440194145,7,57,0.0003940419992431998,0.0010566249839030206,5,linear,29,0.3
0,0.0,0.0656414371736368,0.5852372440194145,7,57,0.0003879169817082584,0.001007291954010725,5,linear,29,0.5
0,0.0,0.0656414371736368,0.5852372440194145,7,57,0.0003796250093728304,0.0010055830352939665,5,linear,29,0.6
0,0.0,0.0656414371736368,0.5852372440194145,7,57,0.0003807920147664845,0.0010037499596364796,5,linear,29,0.7
0,0.0,0.0656414371736368,0.5852372440194145,7,57,0.00038337503792718053,0.0010097080375999212,5,linear,29,0.9
0,0.0,0.20831246092650146,0.6170747787148916,7,57,0.0004022080102004111,0.001052167033776641,5,linear,30,0.3
0,0.0,0.20831246092650146,0.6170747787148916,7,57,0.00038879201747477055,0.0010644580470398068,5,linear,30,0.5
0,0.0,0.20831246092650146,0.6170747787148916,7,57,0.00039433297934010625,0.0010113329626619816,5,linear,30,0.6
0,0.0,0.20831246092650146,0.6170747787148916,7,57,0.0003871670342050493,0.0010274579981341958,5,linear,30,0.7
0,0.0,0.20831246092650146,0.6170747787148916,7,57,0.0003859159769490361,0.001009166007861495,5,linear,30,0.9
0,0.0,0.10938536164642665,0.6105939111750712,7,57,0.00039350002771243453,0.001045375014655292,5,linear,31,0.3
0,0.0,0.10938536164642665,0.6105939111750712,7,57,0.00038829201366752386,0.0010198340169154108,5,linear,31,0.5
0,0.0,0.10938536164642665,0.6105939111750712,7,57,0.0003971249680034816,0.0010467080282978714,5,linear,31,0.6
0,0.0,0.10938536164642665,0.6105939111750712,7,57,0.0003923329641111195,0.0010136670316569507,5,linear,31,0.7
0,0.0,0.10938536164642665,0.6105939111750712,7,57,0.00038712500827386975,0.0010262919822707772,5,linear,31,0.9
1,1.0,0.0,0.5874761519853116,7,57,0.0003913340042345226,0.001047166995704174,5,linear,32,0.3
1,1.0,0.0,0.5874761519853116,7,57,0.0004152499604970217,0.0010305419564247131,5,linear,32,0.5
1,1.0,0.0,0.5874761519853116,7,57,0.00038462504744529724,0.0010656670201569796,5,linear,32,0.6
1,1.0,0.0,0.5874761519853116,7,57,0.0003945829812437296,0.001015207963064313,5,linear,32,0.7
1,1.0,0.0,0.5874761519853116,7,57,0.00038887502159923315,0.0010088749695569277,5,linear,32,0.9
0,0.0,0.12979890525250193,0.6293173066837211,7,57,0.00039137498242780566,0.0010427089873701334,5,linear,33,0.3
0,0.0,0.12979890525250193,0.6293173066837211,7,57,0.0004014589940197766,0.0010555419721640646,5,linear,33,0.5
0,0.0,0.12979890525250193,0.6293173066837211,7,57,0.00038929202128201723,0.0010325419716536999,5,linear,33,0.6
0,0.0,0.12979890525250193,0.6293173066837211,7,57,0.00039470900082960725,0.0010448750108480453,5,linear,33,0.7
0,0.0,0.12979890525250193,0.6293173066837211,7,57,0.00038270902587100863,0.0010071249562315643,5,linear,33,0.9
0,0.0,0.10474127306108305,0.593890282206099,7,57,0.0003957080189138651,0.0010434999712742865,5,linear,34,0.3
0,0.0,0.10474127306108305,0.593890282206099,7,57,0.0003853340167552233,0.0010091669973917305,5,linear,34,0.5
0,0.0,0.10474127306108305,0.593890282206099,7,57,0.00039850000757724047,0.0010205830330960453,5,linear,34,0.6
0,0.0,0.10474127306108305,0.593890282206099,7,57,0.00038908299757167697,0.0010178329539485276,5,linear,34,0.7
0,0.0,0.10474127306108305,0.593890282206099,7,57,0.0003809579648077488,0.001002958044409752,5,linear,34,0.9
0,0.0,0.07453554778285909,0.6115648728471582,7,57,0.00040920800529420376,0.0010520830401219428,5,linear,35,0.3
0,0.0,0.07453554778285909,0.6115648728471582,7,57,0.00039466703310608864,0.0010165839921683073,5,linear,35,0.5
0,0.0,0.07453554778285909,0.6115648728471582,7,57,0.00041024998063221574,0.0010547919664531946,5,linear,35,0.6
0,0.0,0.07453554778285909,0.6115648728471582,7,57,0.0003748330054804683,0.0010023750364780426,5,linear,35,0.7
0,0.0,0.07453554778285909,0.6115648728471582,7,57,0.0003854589886032045,0.0010096250334754586,5,linear,35,0.9
0,0.0,0.1417188991819116,0.5688705924720228,7,57,0.0003933330299332738,0.0010447909589856863,5,linear,36,0.3
0,0.0,0.1417188991819116,0.5688705924720228,7,57,0.000396332994569093,0.0010617499938234687,5,linear,36,0.5
0,0.0,0.1417188991819116,0.5688705924720228,7,57,0.0003891250235028565,0.0010115000186488032,5,linear,36,0.6
0,0.0,0.1417188991819116,0.5688705924720228,7,57,0.0004057500045746565,0.001005958009045571,5,linear,36,0.7
0,0.0,0.1417188991819116,0.5688705924720228,7,57,0.00038474996108561754,0.0010087090195156634,5,linear,36,0.9
0,0.0,0.09459912677367621,0.6054970141856456,7,57,0.0003963750205002725,0.0010342500172555447,5,linear,37,0.3
0,0.0,0.09459912677367621,0.6054970141856456,7,57,0.0003932500258088112,0.001039167051203549,5,linear,37,0.5
0,0.0,0.09459912677367621,0.6054970141856456,7,57,0.00039912498323246837,0.0010259160189889371,5,linear,37,0.6
0,0.0,0.09459912677367621,0.6054970141856456,7,57,0.00039066700264811516,0.0009993750136345625,5,linear,37,0.7
0,0.0,0.09459912677367621,0.6054970141856456,7,57,0.0003873749519698322,0.0010049580014310777,5,linear,37,0.9
0,0.0,0.1244234341096152,0.6328403881892952,7,57,0.0003950830432586372,0.0010439580073580146,5,linear,38,0.3
0,0.0,0.1244234341096152,0.6328403881892952,7,57,0.0003875829861499369,0.0010090409778058529,5,linear,38,0.5
0,0.0,0.1244234341096152,0.6328403881892952,7,57,0.0004036659956909716,0.001004124991595745,5,linear,38,0.6
0,0.0,0.1244234341096152,0.6328403881892952,7,57,0.00039537495467811823,0.0009980419999919832,5,linear,38,0.7
0,0.0,0.1244234341096152,0.6328403881892952,7,57,0.00040187500417232513,0.001089167024474591,5,linear,38,0.9
0,0.0,0.06859826160099791,0.6186773726124013,7,57,0.00040083396015688777,0.0010577919892966747,5,linear,39,0.3
0,0.0,0.06859826160099791,0.6186773726124013,7,57,0.00040033296681940556,0.0010247500031255186,5,linear,39,0.5
0,0.0,0.06859826160099791,0.6186773726124013,7,57,0.00038554100319743156,0.0010103329550474882,5,linear,39,0.6
0,0.0,0.06859826160099791,0.6186773726124013,7,57,0.0003783749998547137,0.0009995410218834877,5,linear,39,0.7
0,0.0,0.06859826160099791,0.6186773726124013,7,57,0.00038416701136156917,0.0009951250394806266,5,linear,39,0.9
0,0.0,0.06678830167372873,0.5846684116597414,7,57,0.00039229198591783643,0.0010209169704467058,5,linear,40,0.3
0,0.0,0.06678830167372873,0.5846684116597414,7,57,0.00038941699312999845,0.001064084004610777,5,linear,40,0.5
0,0.0,0.06678830167372873,0.5846684116597414,7,57,0.0003932920517399907,0.0010123749962076545,5,linear,40,0.6
0,0.0,0.06678830167372873,0.5846684116597414,7,57,0.00038370798574760556,0.001040582952555269,5,linear,40,0.7
0,0.0,0.06678830167372873,0.5846684116597414,7,57,0.0003881250158883631,0.0010001249611377716,5,linear,40,0.9
0,0.0,0.09903677967848878,0.6001949557947448,7,57,0.0003960839821957052,0.001043458003550768,5,linear,41,0.3
0,0.0,0.09903677967848878,0.6001949557947448,7,57,0.0003897499991580844,0.0010100829531438649,5,linear,41,0.5
0,0.0,0.09903677967848878,0.6001949557947448,7,57,0.00039550004294142127,0.001044292002916336,5,linear,41,0.6
0,0.0,0.09903677967848878,0.6001949557947448,7,57,0.00038704200414940715,0.001012665976304561,5,linear,41,0.7
0,0.0,0.09903677967848878,0.6001949557947448,7,57,0.000385083956643939,0.0010283750016242266,5,linear,41,0.9
0,0.0,0.12082463570800062,0.6187290679426031,7,57,0.0004000409971922636,0.0010697909747250378,5,linear,42,0.3
0,0.0,0.12082463570800062,0.6187290679426031,7,57,0.00038766697980463505,0.0010159580269828439,5,linear,42,0.5
0,0.0,0.12082463570800062,0.6187290679426031,7,57,0.00038362498162314296,0.0010239590192213655,5,linear,42,0.6
0,0.0,0.12082463570800062,0.6187290679426031,7,57,0.00040058401646092534,0.001019250019453466,5,linear,42,0.7
0,0.0,0.12082463570800062,0.6187290679426031,7,57,0.00038899999344721437,0.0010032910504378378,5,linear,42,0.9
0,0.0,0.0374584501816736,0.5778229718999331,7,57,0.0005517500103451312,0.0010929160052910447,5,linear,43,0.3
0,0.0,0.0374584501816736,0.5778229718999331,7,57,0.00042158400174230337,0.0010434999712742865,5,linear,43,0.5
0,0.0,0.0374584501816736,0.5778229718999331,7,57,0.00040370901115238667,0.0010364170302636921,5,linear,43,0.6
0,0.0,0.0374584501816736,0.5778229718999331,7,57,0.00040416704723611474,0.0010253330110572278,5,linear,43,0.7
0,0.0,0.0374584501816736,0.5778229718999331,7,57,0.00039383297553285956,0.0010256250388920307,5,linear,43,0.9
0,0.0,0.0039809106417394435,0.6294958074505526,7,57,0.0004916249890811741,0.0010944160167127848,5,linear,44,0.3
0,0.0,0.0039809106417394435,0.6294958074505526,7,57,0.00038824998773634434,0.0010253340005874634,5,linear,44,0.5
0,0.0,0.0039809106417394435,0.6294958074505526,7,57,0.0003839159617200494,0.0010275000240653753,5,linear,44,0.6
0,0.0,0.0039809106417394435,0.6294958074505526,7,57,0.0004037079634144902,0.0010513329762034118,5,linear,44,0.7
0,0.0,0.0039809106417394435,0.6294958074505526,7,57,0.0003881250158883631,0.0010068329866044223,5,linear,44,0.9
0,0.0,0.09816879697477254,0.6285306258194434,7,57,0.0004199999966658652,0.0010940830106846988,5,linear,45,0.3
0,0.0,0.09816879697477254,0.6285306258194434,7,57,0.00039662496419623494,0.001044292002916336,5,linear,45,0.5
0,0.0,0.09816879697477254,0.6285306258194434,7,57,0.0003987909876741469,0.0010250830091536045,5,linear,45,0.6
0,0.0,0.09816879697477254,0.6285306258194434,7,57,0.0003873750101774931,0.0010621250257827342,5,linear,45,0.7
0,0.0,0.09816879697477254,0.6285306258194434,7,57,0.00038766703801229596,0.0010162079706788063,5,linear,45,0.9
1,1.0,0.0,0.6366652500909649,7,57,0.0004001659690402448,0.0010217499802820385,5,linear,46,0.3
