config,geometry,replication,method,grouped_loss,tail_loss
"R2 (4 groups, m=10)",convex,11,MMR,0.04862577044902421,0.19809488257466315
"R2 (4 groups, m=10)",convex,12,MMR,0.13637640182448574,0.2684078464258797
"R2 (4 groups, m=10)",convex,13,MMR,0.03954144354511131,0.14423696339837547
"R2 (4 groups, m=10)",convex,14,MMR,0.11424761913539201,0.1935308384815732
"R2 (4 groups, m=10)",convex,15,MMR,0.05985617564953296,0.14769122196183457
"R2 (4 groups, m=10)",convex,16,MMR,0.04528591864529283,0.1636989679527543
"R2 (4 groups, m=10)",convex,17,MMR,0.08434225304776316,0.20885059948317372
"R2 (4 groups, m=10)",convex,18,MMR,0.06130378231328379,0.184111190199275
"R2 (4 groups, m=10)",convex,19,MMR,0.07204770322056464,0.16498714561734001
"R2 (4 groups, m=10)",convex,20,MMR,0.10622803024748885,0.2115387772669034
"R2 (4 groups, m=10)",convex,21,MMR,0.050951265515839,0.20965028142628167
"R2 (4 groups, m=10)",convex,22,MMR,0.06078145078014832,0.19828260165608158
"R2 (4 groups, m=10)",convex,23,MMR,0.11946463159138722,0.18086347329371866
"R2 (4 groups, m=10)",convex,24,MMR,0.05122940426427603,0.13439114971741017
"R2 (4 groups, m=10)",convex,25,MMR,0.08662173240121791,0.1953569458435434
"R2 (4 groups, m=10)",convex,26,MMR,0.0946208572844246,0.20294104191142281
"R2 (4 groups, m=10)",convex,27,MMR,0.059636583926341226,0.16066442621325108
"R2 (4 groups, m=10)",convex,28,MMR,0.08623114073427253,0.18005704943265918
"R2 (4 groups, m=10)",convex,29,MMR,0.0397884694273787,0.13872484726538456
"R2 (4 groups, m=10)",convex,0,LexUR,0.05118384759397689,0.13099507785088618
"R2 (4 groups, m=10)",convex,1,LexUR,0.07380732574183003,0.19135184641962732
"R2 (4 groups, m=10)",convex,2,LexUR,0.044295654469378394,0.15970415584629474
"R2 (4 groups, m=10)",convex,3,LexUR,0.05503668692254362,0.20417413477731017
"R2 (4 groups, m=10)",convex,4,LexUR,0.11796552763742206,0.18547864227712796
"R2 (4 groups, m=10)",convex,5,LexUR,0.05964113187933776,0.1661936573241012
"R2 (4 groups, m=10)",convex,6,LexUR,0.07097523898939294,0.2113277849941878
"R2 (4 groups, m=10)",convex,7,LexUR,0.06602571992894339,0.18825697934468894
"R2 (4 groups, m=10)",convex,8,LexUR,0.06392654145501342,0.20059502292832726
"R2 (4 groups, m=10)",convex,9,LexUR,0.05879921401891744,0.16993856286462067
"R2 (4 groups, m=10)",convex,10,LexUR,0.07025554090465282,0.23647774164155083
"R2 (4 groups, m=10)",convex,11,LexUR,0.07619815231315069,0.17797140219345942
"R2 (4 groups, m=10)",convex,12,LexUR,0.05264193911587616,0.19080057900306366
"R2 (4 groups, m=10)",convex,13,LexUR,0.03954144354511131,0.14423696339837547
"R2 (4 groups, m=10)",convex,14,LexUR,0.06999775925325073,0.18244750108493588
"R2 (4 groups, m=10)",convex,15,LexUR,0.05664257472698872,0.2042428375243811
"R2 (4 groups, m=10)",convex,16,LexUR,0.04528591864529283,0.1636989679527543
"R2 (4 groups, m=10)",convex,17,LexUR,0.060870184290466985,0.1717849843763553
"R2 (4 groups, m=10)",convex,18,LexUR,0.06716992607535682,0.2087614363213508
"R2 (4 groups, m=10)",convex,19,LexUR,0.049208044306275685,0.2322753454786233
"R2 (4 groups, m=10)",convex,20,LexUR,0.056558185319495684,0.21822584845811674
"R2 (4 groups, m=10)",convex,21,LexUR,0.10664600325853828,0.19060868378912893
"R2 (4 groups, m=10)",convex,22,LexUR,0.05453410668841633,0.21481772994308435
"R2 (4 groups, m=10)",convex,23,LexUR,0.05809809307043714,0.19846228769434301
"R2 (4 groups, m=10)",convex,24,LexUR,0.05122940426427603,0.13439114971741017
"R2 (4 groups, m=10)",convex,25,LexUR,0.09626058959941042,0.23545532668482755
"R2 (4 groups, m=10)",convex,26,LexUR,0.053543046372787395,0.26370275803909654
"R2 (4 groups, m=10)",convex,27,LexUR,0.06619640876591935,0.19174400668293592
"R2 (4 groups, m=10)",convex,28,LexUR,0.06119019892514882,0.16253612937572065
"R2 (4 groups, m=10)",convex,29,LexUR,0.0397884694273787,0.13872484726538456
"R3 (4 groups, m=12)",linear,0,TOPSIS,0.45232005695151556,0.5270003144401963
"R3 (4 groups, m=12)",linear,1,TOPSIS,0.4546455606096793,0.3384584719644152
"R3 (4 groups, m=12)",linear,2,TOPSIS,0.5175904427498733,0.4568252923594841
"R3 (4 groups, m=12)",linear,3,TOPSIS,0.2798376785266245,0.30637064080814685
"R3 (4 groups, m=12)",linear,4,TOPSIS,0.48118969466586786,0.4622024724219737
"R3 (4 groups, m=12)",linear,5,TOPSIS,0.5396134317051624,0.7357393162976861
"R3 (4 groups, m=12)",linear,6,TOPSIS,0.4266896576999402,0.33854790890934705
"R3 (4 groups, m=12)",linear,7,TOPSIS,0.5624603221045676,0.6172446700044107
"R3 (4 groups, m=12)",linear,8,TOPSIS,0.45982875158272757,0.5047892395145678
"R3 (4 groups, m=12)",linear,9,TOPSIS,0.47579828726306866,0.4067125842756768
"R3 (4 groups, m=12)",linear,10,TOPSIS,0.36519729652558874,0.34553659435666284
"R3 (4 groups, m=12)",linear,11,TOPSIS,0.39555476317171023,0.37512688775739617
"R3 (4 groups, m=12)",linear,12,TOPSIS,0.5695673226854504,0.6253134808830241
"R3 (4 groups, m=12)",linear,13,TOPSIS,0.3076945113325387,0.3175906156315318
"R3 (4 groups, m=12)",linear,14,TOPSIS,0.5498473165895593,0.5566810418624261
"R3 (4 groups, m=12)",linear,15,TOPSIS,0.46435456626629357,0.4720334743650617
"R3 (4 groups, m=12)",linear,16,TOPSIS,0.48470854426575744,0.47533406394285765
"R3 (4 groups, m=12)",linear,17,TOPSIS,0.397828714991001,0.4036700489091947
"R3 (4 groups, m=12)",linear,18,TOPSIS,0.40485477605243925,0.43524128521515243
"R3 (4 groups, m=12)",linear,19,TOPSIS,0.41191927109414217,0.3913285097985949
"R3 (4 groups, m=12)",linear,20,TOPSIS,0.36327660432946435,0.3847092772514539
"R3 (4 groups, m=12)",linear,21,TOPSIS,0.3883910040849485,0.41646727142092665
"R3 (4 groups, m=12)",linear,22,TOPSIS,0.28678454234229966,0.29184225742231884
"R3 (4 groups, m=12)",linear,23,TOPSIS,0.48343356224168876,0.4105697582211017
"R3 (4 groups, m=12)",linear,24,TOPSIS,0.38827004494167955,0.41134987967575587
"R3 (4 groups, m=12)",linear,25,TOPSIS,0.48218902299362987,0.4804134693579319
"R3 (4 groups, m=12)",linear,26,TOPSIS,0.41734023319065877,0.36697711397901833
"R3 (4 groups, m=12)",linear,27,TOPSIS,0.5084125751954955,0.5344371138917828
"R3 (4 groups, m=12)",linear,28,TOPSIS,0.37082574001031826,0.35992889433278397
"R3 (4 groups, m=12)",linear,29,TOPSIS,0.38786303282683376,0.35846685501524195
"R3 (4 groups, m=12)",linear,0,CP,0.2567399374997234,0.3589526414653377
"R3 (4 groups, m=12)",linear,1,CP,0.4546455606096793,0.3384584719644152
"R3 (4 groups, m=12)",linear,2,CP,0.5175904427498733,0.4568252923594841
"R3 (4 groups, m=12)",linear,3,CP,0.2798376785266245,0.30637064080814685
"R3 (4 groups, m=12)",linear,4,CP,0.4930604206195291,0.350388250093581
"R3 (4 groups, m=12)",linear,5,CP,0.29040128647710767,0.37360554558984715
"R3 (4 groups, m=12)",linear,6,CP,0.4266896576999402,0.33854790890934705
"R3 (4 groups, m=12)",linear,7,CP,0.528302926832881,0.47574655376997455
"R3 (4 groups, m=12)",linear,8,CP,0.45982875158272757,0.5047892395145678
"R3 (4 groups, m=12)",linear,9,CP,0.47579828726306866,0.4067125842756768
"R3 (4 groups, m=12)",linear,10,CP,0.36519729652558874,0.34553659435666284
"R3 (4 groups, m=12)",linear,11,CP,0.39555476317171023,0.37512688775739617
"R3 (4 groups, m=12)",linear,12,CP,0.477312390149671,0.46306280324086596
"R3 (4 groups, m=12)",linear,13,CP,0.3076945113325387,0.3175906156315318
"R3 (4 groups, m=12)",linear,14,CP,0.338884790724402,0.3693922677906126
"R3 (4 groups, m=12)",linear,15,CP,0.46435456626629357,0.4720334743650617
"R3 (4 groups, m=12)",linear,16,CP,0.48470854426575744,0.47533406394285765
"R3 (4 groups, m=12)",linear,17,CP,0.397828714991001,0.4036700489091947
"R3 (4 groups, m=12)",linear,18,CP,0.40485477605243925,0.43524128521515243
"R3 (4 groups, m=12)",linear,19,CP,0.30691356262949093,0.29713204584023617
"R3 (4 groups, m=12)",linear,20,CP,0.36327660432946435,0.3847092772514539
"R3 (4 groups, m=12)",linear,21,CP,0.47563013727672593,0.4430635783252281
"R3 (4 groups, m=12)",linear,22,CP,0.28678454234229966,0.29184225742231884
"R3 (4 groups, m=12)",linear,23,CP,0.48343356224168876,0.4105697582211017
"R3 (4 groups, m=12)",linear,24,CP,0.31453122031427294,0.3308469981772674
"R3 (4 groups, m=12)",linear,25,CP,0.48218902299362987,0.4804134693579319
"R3 (4 groups, m=12)",linear,26,CP,0.41734023319065877,0.36697711397901833
"R3 (4 groups, m=12)",linear,27,CP,0.5084125751954955,0.5344371138917828
"R3 (4 groups, m=12)",linear,28,CP,0.37082574001031826,0.35992889433278397
"R3 (4 groups, m=12)",linear,29,CP,0.38786303282683376,0.35846685501524195
"R3 (4 groups, m=12)",linear,0,Knee,0.2567399374997234,0.3589526414653377
"R3 (4 groups, m=12)",linear,1,Knee,0.4546455606096793,0.3384584719644152
"R3 (4 groups, m=12)",linear,2,Knee,0.47149820263416653,0.6951989678365583
"R3 (4 groups, m=12)",linear,3,Knee,0.2798376785266245,0.30637064080814685
"R3 (4 groups, m=12)",linear,4,Knee,0.32378216548901967,0.8413305057210854
"R3 (4 groups, m=12)",linear,5,Knee,0.321250992124356,0.4464957568572285
"R3 (4 groups, m=12)",linear,6,Knee,0.4266896576999402,0.33854790890934705
"R3 (4 groups, m=12)",linear,7,Knee,0.36052229738061503,0.7488139630879472
"R3 (4 groups, m=12)",linear,8,Knee,0.45982875158272757,0.5047892395145678
"R3 (4 groups, m=12)",linear,9,Knee,0.4174561432726261,0.7850053493511338
"R3 (4 groups, m=12)",linear,10,Knee,0.36519729652558874,0.34553659435666284
"R3 (4 groups, m=12)",linear,11,Knee,0.39555476317171023,0.37512688775739617
"R3 (4 groups, m=12)",linear,12,Knee,0.477312390149671,0.46306280324086596
"R3 (4 groups, m=12)",linear,13,Knee,0.2383315514307378,0.6207054013698278
"R3 (4 groups, m=12)",linear,14,Knee,0.338884790724402,0.3693922677906126
"R3 (4 groups, m=12)",linear,15,Knee,0.32297465427181465,0.6596214863788644
"R3 (4 groups, m=12)",linear,16,Knee,0.3165454715376747,0.44014592224251864
"R3 (4 groups, m=12)",linear,17,Knee,0.23475273498440186,0.5087244364026836
"R3 (4 groups, m=12)",linear,18,Knee,0.40485477605243925,0.43524128521515243
"R3 (4 groups, m=12)",linear,19,Knee,0.39692999893814324,0.3558238541160516
"R3 (4 groups, m=12)",linear,20,Knee,0.36327660432946435,0.3847092772514539
"R3 (4 groups, m=12)",linear,21,Knee,0.47563013727672593,0.4430635783252281
"R3 (4 groups, m=12)",linear,22,Knee,0.28678454234229966,0.29184225742231884
"R3 (4 groups, m=12)",linear,23,Knee,0.31199412013136535,0.6605053871892105
"R3 (4 groups, m=12)",linear,24,Knee,0.30418559106623166,0.7644843091852113
"R3 (4 groups, m=12)",linear,25,Knee,0.48218902299362987,0.4804134693579319
"R3 (4 groups, m=12)",linear,26,Knee,0.41734023319065877,0.36697711397901833
"R3 (4 groups, m=12)",linear,27,Knee,0.5084125751954955,0.5344371138917828
"R3 (4 groups, m=12)",linear,28,Knee,0.46800193721532185,0.8744803865876896
"R3 (4 groups, m=12)",linear,29,Knee,0.38786303282683376,0.35846685501524195
"R3 (4 groups, m=12)",linear,0,RW,0.45232005695151556,0.5270003144401963
"R3 (4 groups, m=12)",linear,1,RW,0.4546455606096793,0.3384584719644152
"R3 (4 groups, m=12)",linear,2,RW,0.44343177134860023,0.4072115478673682
"R3 (4 groups, m=12)",linear,3,RW,0.34944257792517625,0.46271064918824106
"R3 (4 groups, m=12)",linear,4,RW,0.4897077130519098,0.6042163798300679
"R3 (4 groups, m=12)",linear,5,RW,0.5396134317051624,0.7357393162976861
"R3 (4 groups, m=12)",linear,6,RW,0.4266896576999402,0.33854790890934705
"R3 (4 groups, m=12)",linear,7,RW,0.5624603221045676,0.6172446700044107
"R3 (4 groups, m=12)",linear,8,RW,0.45982875158272757,0.5047892395145678
"R3 (4 groups, m=12)",linear,9,RW,0.578427871424779,0.6750865790520686
"R3 (4 groups, m=12)",linear,10,RW,0.507293620536433,0.5500128613386976
"R3 (4 groups, m=12)",linear,11,RW,0.39555476317171023,0.37512688775739617
"R3 (4 groups, m=12)",linear,12,RW,0.5695673226854504,0.6253134808830241
"R3 (4 groups, m=12)",linear,13,RW,0.5682065069675544,0.7901235920093809
"R3 (4 groups, m=12)",linear,14,RW,0.5498473165895593,0.5566810418624261
"R3 (4 groups, m=12)",linear,15,RW,0.5670579676508526,0.7125543146951583
"R3 (4 groups, m=12)",linear,16,RW,0.4915271142513628,0.5118063701708613
"R3 (4 groups, m=12)",linear,17,RW,0.397828714991001,0.4036700489091947
"R3 (4 groups, m=12)",linear,18,RW,0.40485477605243925,0.43524128521515243
"R3 (4 groups, m=12)",linear,19,RW,0.41191927109414217,0.3913285097985949
"R3 (4 groups, m=12)",linear,20,RW,0.40352469242219663,0.4735071087850952
"R3 (4 groups, m=12)",linear,21,RW,0.542660954283641,0.7846752176974345
"R3 (4 groups, m=12)",linear,22,RW,0.4132583980035915,0.590070200967373
"R3 (4 groups, m=12)",linear,23,RW,0.3937989851190731,0.35576663378764384
"R3 (4 groups, m=12)",linear,24,RW,0.4829322275983971,0.61918861168666
"R3 (4 groups, m=12)",linear,25,RW,0.5782854257846023,0.8222999813126531
"R3 (4 groups, m=12)",linear,26,RW,0.5771553303545012,0.8035553589953324
"R3 (4 groups, m=12)",linear,27,RW,0.39988656994200783,0.5630469539511315
"R3 (4 groups, m=12)",linear,28,RW,0.5391400711937266,0.7232642193905426
"R3 (4 groups, m=12)",linear,29,RW,0.38786303282683376,0.35846685501524195
"R3 (4 groups, m=12)",linear,0,ASF,0.31368515774250444,0.36762585246708696
"R3 (4 groups, m=12)",linear,1,ASF,0.2695102306238547,0.3512598903857907
"R3 (4 groups, m=12)",linear,2,ASF,0.25951834174147764,0.37098077845627153
"R3 (4 groups, m=12)",linear,3,ASF,0.2589412555286424,0.389603657009284
"R3 (4 groups, m=12)",linear,4,ASF,0.25175120309389326,0.3919408020814853
"R3 (4 groups, m=12)",linear,5,ASF,0.19352443293614965,0.47806895194048765
"R3 (4 groups, m=12)",linear,6,ASF,0.29493033199011703,0.29488450328011273
"R3 (4 groups, m=12)",linear,7,ASF,0.280098986167767,0.4674026327504952
"R3 (4 groups, m=12)",linear,8,ASF,0.27039364208020805,0.5401859720469881
"R3 (4 groups, m=12)",linear,9,ASF,0.23629196785560633,0.3872851894495856
"R3 (4 groups, m=12)",linear,10,ASF,0.19508676900983,0.40321056138494354
"R3 (4 groups, m=12)",linear,11,ASF,0.28099594867010996,0.28487175780602964
"R3 (4 groups, m=12)",linear,12,ASF,0.20424958858689482,0.46060153051960606
"R3 (4 groups, m=12)",linear,13,ASF,0.24281366052999176,0.3894392045752085
"R3 (4 groups, m=12)",linear,14,ASF,0.31173876852557053,0.3309603871346077
"R3 (4 groups, m=12)",linear,15,ASF,0.2685666601722658,0.34233849838156893
"R3 (4 groups, m=12)",linear,16,ASF,0.23197698508759343,0.40342218464313717
"R3 (4 groups, m=12)",linear,17,ASF,0.23518641033820017,0.37566516910633974
"R3 (4 groups, m=12)",linear,18,ASF,0.22979671603003446,0.4317419369934675
"R3 (4 groups, m=12)",linear,19,ASF,0.30691356262949093,0.29713204584023617
"R3 (4 groups, m=12)",linear,20,ASF,0.18990756195958958,0.40977311696729724
"R3 (4 groups, m=12)",linear,21,ASF,0.2250525433128008,0.43034292150593895
"R3 (4 groups, m=12)",linear,22,ASF,0.22030882327348697,0.40854601292731574
"R3 (4 groups, m=12)",linear,23,ASF,0.26688972103639924,0.2871352960670492
"R3 (4 groups, m=12)",linear,24,ASF,0.31628130498809204,0.36673066769372725
"R3 (4 groups, m=12)",linear,25,ASF,0.24564685510876805,0.39840567021792916
"R3 (4 groups, m=12)",linear,26,ASF,0.2545393829278266,0.32846678649766986
"R3 (4 groups, m=12)",linear,27,ASF,0.2567491746462495,0.4072267019212534
"R3 (4 groups, m=12)",linear,28,ASF,0.1904320755016332,0.4220358817292
"R3 (4 groups, m=12)",linear,29,ASF,0.26544330806510325,0.35497557215181963
"R3 (4 groups, m=12)",linear,0,SMAA,0.45232005695151556,0.5270003144401963
"R3 (4 groups, m=12)",linear,1,SMAA,0.4546455606096793,0.3384584719644152
"R3 (4 groups, m=12)",linear,2,SMAA,0.44343177134860023,0.4072115478673682
"R3 (4 groups, m=12)",linear,3,SMAA,0.34944257792517625,0.46271064918824106
"R3 (4 groups, m=12)",linear,4,SMAA,0.4897077130519098,0.6042163798300679
"R3 (4 groups, m=12)",linear,5,SMAA,0.5396134317051624,0.7357393162976861
"R3 (4 groups, m=12)",linear,6,SMAA,0.4266896576999402,0.33854790890934705
"R3 (4 groups, m=12)",linear,7,SMAA,0.5624603221045676,0.6172446700044107
"R3 (4 groups, m=12)",linear,8,SMAA,0.45982875158272757,0.5047892395145678
"R3 (4 groups, m=12)",linear,9,SMAA,0.578427871424779,0.6750865790520686
"R3 (4 groups, m=12)",linear,10,SMAA,0.507293620536433,0.5500128613386976
"R3 (4 groups, m=12)",linear,11,SMAA,0.39555476317171023,0.37512688775739617
"R3 (4 groups, m=12)",linear,12,SMAA,0.5695673226854504,0.6253134808830241
"R3 (4 groups, m=12)",linear,13,SMAA,0.5682065069675544,0.7901235920093809
"R3 (4 groups, m=12)",linear,14,SMAA,0.5498473165895593,0.5566810418624261
"R3 (4 groups, m=12)",linear,15,SMAA,0.5670579676508526,0.7125543146951583
"R3 (4 groups, m=12)",linear,16,SMAA,0.48470854426575744,0.47533406394285765
"R3 (4 groups, m=12)",linear,17,SMAA,0.397828714991001,0.4036700489091947
"R3 (4 groups, m=12)",linear,18,SMAA,0.40485477605243925,0.43524128521515243
"R3 (4 groups, m=12)",linear,19,SMAA,0.41191927109414217,0.3913285097985949
"R3 (4 groups, m=12)",linear,20,SMAA,0.4701794891222808,0.6222197155420087
"R3 (4 groups, m=12)",linear,21,SMAA,0.542660954283641,0.7846752176974345
"R3 (4 groups, m=12)",linear,22,SMAA,0.5397156885587029,0.7160181130926694
"R3 (4 groups, m=12)",linear,23,SMAA,0.48343356224168876,0.4105697582211017
"R3 (4 groups, m=12)",linear,24,SMAA,0.4829322275983971,0.61918861168666
"R3 (4 groups, m=12)",linear,25,SMAA,0.5782854257846023,0.8222999813126531
"R3 (4 groups, m=12)",linear,26,SMAA,0.5771553303545012,0.8035553589953324
"R3 (4 groups, m=12)",linear,27,SMAA,0.39988656994200783,0.5630469539511315
"R3 (4 groups, m=12)",linear,28,SMAA,0.5391400711937266,0.7232642193905426
"R3 (4 groups, m=12)",linear,29,SMAA,0.38786303282683376,0.35846685501524195
"R3 (4 groups, m=12)",linear,0,MMR,0.26652045450602785,0.36018336150461133
"R3 (4 groups, m=12)",linear,1,MMR,0.4546455606096793,0.3384584719644152
"R3 (4 groups, m=12)",linear,2,MMR,0.44343177134860023,0.4072115478673682
"R3 (4 groups, m=12)",linear,3,MMR,0.2657854965920126,0.2996910494466109
"R3 (4 groups, m=12)",linear,4,MMR,0.3365154291211965,0.3968333999326082
"R3 (4 groups, m=12)",linear,5,MMR,0.3431451929515838,0.36870672494236834
"R3 (4 groups, m=12)",linear,6,MMR,0.4266896576999402,0.33854790890934705
"R3 (4 groups, m=12)",linear,7,MMR,0.29743965257681687,0.4253380680897947
"R3 (4 groups, m=12)",linear,8,MMR,0.29849247122750533,0.3418608213360877
"R3 (4 groups, m=12)",linear,9,MMR,0.2201212888711065,0.3660325518507343
"R3 (4 groups, m=12)",linear,10,MMR,0.36519729652558874,0.34553659435666284
"R3 (4 groups, m=12)",linear,11,MMR,0.4321364555293686,0.44429350746212937
"R3 (4 groups, m=12)",linear,12,MMR,0.3170163680863022,0.38301620269559455
"R3 (4 groups, m=12)",linear,13,MMR,0.3076945113325387,0.3175906156315318
"R3 (4 groups, m=12)",linear,14,MMR,0.23472834074145488,0.3716382932872328
"R3 (4 groups, m=12)",linear,15,MMR,0.3016227712705472,0.3419437333577821
"R3 (4 groups, m=12)",linear,16,MMR,0.23763849452098063,0.3706560157853805
"R3 (4 groups, m=12)",linear,17,MMR,0.23518641033820017,0.37566516910633974
"R3 (4 groups, m=12)",linear,18,MMR,0.30637139192057744,0.40264375866184765
"R3 (4 groups, m=12)",linear,19,MMR,0.30691356262949093,0.29713204584023617
"R3 (4 groups, m=12)",linear,20,MMR,0.36327660432946435,0.3847092772514539
"R3 (4 groups, m=12)",linear,21,MMR,0.47563013727672593,0.4430635783252281
"R3 (4 groups, m=12)",linear,22,MMR,0.28678454234229966,0.29184225742231884
"R3 (4 groups, m=12)",linear,23,MMR,0.26688972103639924,0.2871352960670492
"R3 (4 groups, m=12)",linear,24,MMR,0.31453122031427294,0.3308469981772674
"R3 (4 groups, m=12)",linear,25,MMR,0.48218902299362987,0.4804134693579319
"R3 (4 groups, m=12)",linear,26,MMR,0.2545393829278266,0.32846678649766986
"R3 (4 groups, m=12)",linear,27,MMR,0.2951423245090959,0.4050009834534159
"R3 (4 groups, m=12)",linear,28,MMR,0.37082574001031826,0.35992889433278397
"R3 (4 groups, m=12)",linear,29,MMR,0.38786303282683376,0.35846685501524195
"R3 (4 groups, m=12)",linear,0,LexUR,0.31368515774250444,0.36762585246708696
"R3 (4 groups, m=12)",linear,1,LexUR,0.2695102306238547,0.3512598903857907
"R3 (4 groups, m=12)",linear,2,LexUR,0.25951834174147764,0.37098077845627153
"R3 (4 groups, m=12)",linear,3,LexUR,0.2589412555286424,0.389603657009284
"R3 (4 groups, m=12)",linear,4,LexUR,0.25175120309389326,0.3919408020814853
"R3 (4 groups, m=12)",linear,5,LexUR,0.19352443293614965,0.47806895194048765
"R3 (4 groups, m=12)",linear,6,LexUR,0.29493033199011703,0.29488450328011273
"R3 (4 groups, m=12)",linear,7,LexUR,0.280098986167767,0.4674026327504952
"R3 (4 groups, m=12)",linear,8,LexUR,0.206499546544664,0.44447521352755415
"R3 (4 groups, m=12)",linear,9,LexUR,0.23629196785560633,0.3872851894495856
"R3 (4 groups, m=12)",linear,10,LexUR,0.19508676900983,0.40321056138494354
"R3 (4 groups, m=12)",linear,11,LexUR,0.28099594867010996,0.28487175780602964
"R3 (4 groups, m=12)",linear,12,LexUR,0.20424958858689482,0.46060153051960606
"R3 (4 groups, m=12)",linear,13,LexUR,0.24281366052999176,0.3894392045752085
"R3 (4 groups, m=12)",linear,14,LexUR,0.31173876852557053,0.3309603871346077
"R3 (4 groups, m=12)",linear,15,LexUR,0.2685666601722658,0.34233849838156893
"R3 (4 groups, m=12)",linear,16,LexUR,0.23197698508759343,0.40342218464313717
"R3 (4 groups, m=12)",linear,17,LexUR,0.23518641033820017,0.37566516910633974
"R3 (4 groups, m=12)",linear,18,LexUR,0.22979671603003446,0.4317419369934675
"R3 (4 groups, m=12)",linear,19,LexUR,0.30691356262949093,0.29713204584023617
"R3 (4 groups, m=12)",linear,20,LexUR,0.18990756195958958,0.40977311696729724
"R3 (4 groups, m=12)",linear,21,LexUR,0.2250525433128008,0.43034292150593895
"R3 (4 groups, m=12)",linear,22,LexUR,0.22030882327348697,0.40854601292731574
"R3 (4 groups, m=12)",linear,23,LexUR,0.26688972103639924,0.2871352960670492
"R3 (4 groups, m=12)",linear,24,LexUR,0.31628130498809204,0.36673066769372725
"R3 (4 groups, m=12)",linear,25,LexUR,0.24564685510876805,0.39840567021792916
"R3 (4 groups, m=12)",linear,26,LexUR,0.2545393829278266,0.32846678649766986
"R3 (4 groups, m=12)",linear,27,LexUR,0.2567491746462495,0.4072267019212534
"R3 (4 groups, m=12)",linear,28,LexUR,0.1904320755016332,0.4220358817292
"R3 (4 groups, m=12)",linear,29,LexUR,0.26544330806510325,0.35497557215181963
"R3 (4 groups, m=12)",concave,0,TOPSIS,0.515475754735322,0.7643114452161915
"R3 (4 groups, m=12)",concave,1,TOPSIS,0.5943093846583097,0.6685424821868158
"R3 (4 groups, m=12)",concave,2,TOPSIS,0.47552041836656267,0.6741376329836115
"R3 (4 groups, m=12)",concave,3,TOPSIS,0.49104116837930384,0.5528941699050155
"R3 (4 groups, m=12)",concave,4,TOPSIS,0.43216735164177855,0.6548040486049699
"R3 (4 groups, m=12)",concave,5,TOPSIS,0.5097654964111537,0.6445329326453719
"R3 (4 groups, m=12)",concave,6,TOPSIS,0.5987216864990278,0.8272266397966817
"R3 (4 groups, m=12)",concave,7,TOPSIS,0.507747093568984,0.5797404721831636
"R3 (4 groups, m=12)",concave,8,TOPSIS,0.5461510466713856,0.6596870749906139
"R3 (4 groups, m=12)",concave,9,TOPSIS,0.5012474924678033,0.8746332749558503
"R3 (4 groups, m=12)",concave,10,TOPSIS,0.5410353726713503,0.503985559211387
"R3 (4 groups, m=12)",concave,11,TOPSIS,0.5105314590872023,0.6396304858953958
"R3 (4 groups, m=12)",concave,12,TOPSIS,0.5569769506200027,0.8489455692348518
"R3 (4 groups, m=12)",concave,13,TOPSIS,0.5232290991227032,0.7184979054383617
"R3 (4 groups, m=12)",concave,14,TOPSIS,0.4027366406101334,0.726506364566919
"R3 (4 groups, m=12)",concave,15,TOPSIS,0.6008461918082799,0.6757856301005118
"R3 (4 groups, m=12)",concave,16,TOPSIS,0.49933435923973873,0.8227364715604538
"R3 (4 groups, m=12)",concave,17,TOPSIS,0.48115969902537614,0.6120667976585777
"R3 (4 groups, m=12)",concave,18,TOPSIS,0.4443443683493243,0.7675109026112725
"R3 (4 groups, m=12)",concave,19,TOPSIS,0.4903797895193652,0.48861308171258017
"R3 (4 groups, m=12)",concave,20,TOPSIS,0.45502226174041577,0.7212175750178246
"R3 (4 groups, m=12)",concave,21,TOPSIS,0.5731946568165992,0.701953720443617
"R3 (4 groups, m=12)",concave,22,TOPSIS,0.5544514321233907,0.6286708930205497
"R3 (4 groups, m=12)",concave,23,TOPSIS,0.5078616073520354,0.7775135798523615
"R3 (4 groups, m=12)",concave,24,TOPSIS,0.46565669862327397,0.6013270144454244
"R3 (4 groups, m=12)",concave,25,TOPSIS,0.33069901635348437,0.8902505680258676
"R3 (4 groups, m=12)",concave,26,TOPSIS,0.4314279965102443,0.5852568262735389
"R3 (4 groups, m=12)",concave,27,TOPSIS,0.4908378377775253,0.6351513701365156
"R3 (4 groups, m=12)",concave,28,TOPSIS,0.528346922567943,0.839355644388924
"R3 (4 groups, m=12)",concave,29,TOPSIS,0.5193020224882964,0.44863407630733465
"R3 (4 groups, m=12)",concave,0,CP,0.45969088042128275,0.7668927835739064
"R3 (4 groups, m=12)",concave,1,CP,0.5795263728998393,0.6701900058791086
"R3 (4 groups, m=12)",concave,2,CP,0.47552041836656267,0.6741376329836115
"R3 (4 groups, m=12)",concave,3,CP,0.49104116837930384,0.5528941699050155
"R3 (4 groups, m=12)",concave,4,CP,0.43216735164177855,0.6548040486049699
"R3 (4 groups, m=12)",concave,5,CP,0.5097654964111537,0.6445329326453719
"R3 (4 groups, m=12)",concave,6,CP,0.6153926742065782,0.6020910936095477
"R3 (4 groups, m=12)",concave,7,CP,0.507747093568984,0.5797404721831636
"R3 (4 groups, m=12)",concave,8,CP,0.5461510466713856,0.6596870749906139
